text,file,cluster
"Pregunta
 pedido que a las tres de la tarde y no ha llegado . De corta . Uno , siete , tres , tres , cuatro , nueve , seis , dos Jota de Julio María CE de casa . H de hotel cero uno hacer lo que pasa es que que yo lo mi marido , pero en realidad para mi hermana sí que ella es la persona que vive la dirección que aparece ahí . ocho diez . No si se puede cambiar el nombre de ella porque tengo miedo que cuando llegue diga No , aquí no vive ningún Alexis Barry , no lo . Pues modificación ya no se puede hacer a pesar de que haya visto la conserjería . . Lo tengo . Tiene que ser con , ya no . Entonces tal . ella ? Ya . Conocer ? a nombre Mario . Igualmente . Hasta luego .  
",34806-15-38-43.csv,envios
"Pregunta
 barba . Buenas tardes . . tengo una consulta con mi pedido que iba a llegar el viernes y al día de hoy todavía no llega . Y en la página , lo único que me dice que viene el despacho , pero no sé va a llegar . Dieciséis cincuenta y cinco , diecisiete dieciséis . Ya , Ya terminar el viernes llegando me . es Mira en la en la página yo vi y me sale que el pedido Ya me cambiaron algunos productos , pero no me llamaron Y hay algunos que no están , digamos Eso es lo que me sale en la . eso te digo . No , no me han llamado . No me han llamado , pero la página ya los que no estaban y algunos que me sustituyeron y me sale el monto que me que me corresponde cancelar , digamos el monto real de la . Exactamente . . Y eso me lo mandaron por un correo , también el viernes . Pero hasta ahí digamos No , no me llamaron , no llegaron . Estoy llamando desde el desde el viernes . Eso es . La niña que me atendió ayer me dijo que que iba a llegar ayer , pero no llegó . El dos , dos , ocho , siete , siete , nueve , cuatro , seis Creo que me . Dos , dos , dos , siete , siete , cuatro , nueve , cuatro , seis , , tres . Un celular . El celular . El nueve , ocho , , noventa , cincuenta nueve nueve seis No , muchas gracias . Con eso con el reclamo estamos Esperemos que lo que llegue el pedido . eso mismo , Igual todo , . Muchas gracias . Hasta luego .  
",34809-12-21-48.csv,envios
"Pregunta
 Hola , buenas tardes . Mira lo que pasa , que yo hice un pedido . El trece me catorce y el joven que me llamó me habló de dos productos que saltan , que era un había pedido yo después , en lata y uno campanarios , abuela . Pero resulta que ahora me percaté que yo había comprado bandeja . de posta Y no llegaron . No , lo tengo aquí a mano . seis millones . Siete , cuatro , tres cero , ocho , seis siete . , es un pedido que yo hice el trece , hay otro medio que hice el próximo miércoles . Claro . dirección . , ya no . Es que el joven que me me solamente la falta del del par de del . y no me acuerdo si para pasado pero de la carne no me No me dijo nada . Entonces por eso pensé que no me lo había . Que el pedido ? . Perfecto . Ya estamos . Entonces , muchas gracias . Hasta luego .  
",34794-16-47-04.csv,envios
"Pregunta
 Claro . Aló ?  
",34730-12-00-17.csv,envios
"Pregunta
 gusto . Hola . Buenas con . tengo dos consultas . Yo tenía un pedido de un puesto para ayer que no y no me avisaron nada . Y tengo otro de Norman agendado para hoy . no si a llegar o no , porque le doy mi . Doce , cinco , ocho , dos , cuatro , nueve , uno , Okay , gracias . te espero acá tiene una una que pongas debajo . Que . Perdón . Aló ? . . ? , no . Sí , momento de que el pedido el y el de un buen porque es era para ayer . Nueve compra ? Uy , el mismo día . Veintiséis . Puede ser de más o no ? No lo recuerdo bien . Tendría que revisar el mail del , del , de la compra . Comprendo . Si quieres , lo miro porque tendría que buscar No tengo tres pendiente una que fin de mes , otra que y buena que era para y otra que es para hoy . una . A se atrasan , pero uno le diciendo que que están con problemas . ya . , Gracias . , Hola , Juan , te voy a las malas cosas . No , la tele . , . Okay , ya . Pues Cristo ! Muy amable Que bien . Gracias .  
",34782-15-32-49.csv,envios
"Pregunta
 Mire . Buenas tardes . Usted habla con Gabriel Buero de aquí , De Chillán , eh ? Resulta de que una hija desde España , Barcelona quiere hacer una compra . local de Gillan . Ya para despacio . Y resulta que la tarjeta de débito de que ella tiene no la acepta el el el sistema . Ella con el banco de en en España y dice que no debería tener problema el aceptar la la tarjeta de débito . En consecuencia , es un problema interno . Y ? una compra internacional . , , no , no hay un tema de O sea , no . No hay tarjeta internacionales  
",34711-15-18-27.csv,compra
"Pregunta
 buenas tardes . Hablas con Eduardo Robles . Sabes lo que pasa es que diez minutos me un pedido . Estoy revisando y me un producto . Es el de corta . Diecisiete , sesenta y siete . Ochenta Jota Eme , ce cero uno . Un desodorante . Eran dos y venía uno . , reacciona . No lo mismo . En realidad , . Me . ? tengo para Ya . Entonces , Me va a llegar algún ? requerimiento ? dame un segundo . tres , nueve , nueve , nueve , doce . . son  
",34791-19-14-36.csv,envios
"Pregunta
 punto . Se le viene . En qué lo puedo ayudar ? Buenos días . Mi nombre . Ayer me usted haciendo primera compra grupo digo hoy día en la mañana que pague con la tarjeta la . Me cobraron dos veces . retirada . un diferentes , verdad ? La diferencia es un peso porque como primero cobran un peso para confirmar mi pago aparecen las dos cantidades . Una con un peso menos , la otra con , con el fin de contar y ya me Ya me dio rabia porque primera vez que compro y me llega Pero por qué ? el peso , me dijeron que me iban a un peso . Me mi tarjeta está , queda lo mismo y después el monto total y después el monto total menos . entiendo . ya confirmado , por hacen eso ? Así funcionan siempre . más entonces . así porque lo mismo lo peso . Sí , lo que no me gusta , que me habían cobrado dos veces la cantidad completa . , Aquí dice el pedido corta . Uno , siete , uno , tres , siete cero , seis cuatro . Es Jota de , Ene de de Carlos . Ya te quieres ? Te lo repito menor . raro . Yo compro mucho cuando primera vez que me sucede una cosa así se llama el primer cobro , igual como y un . Y después dice contra veintinueve mil ochocientos quince . le descontaron el . que me tengo que quedar tranquila , esperar que me lo devuelva . para poder comprar . O sea , . Ponte que ya . lo a marcar las quinientas . Lucas , dos veces . Claro , pero a me lo tienen , ? de mi tarjeta en este momento , tengo que dejar algún , algo de la constancia , que te por teléfono o no Me llega un correo . Tengo que anotando va a llegar en un correo . Tienen que . poco complicado estar yo . Bueno , me . Me da risa porque yo soy y sale esta sorpresa que nadie me ha dicho que ya cuando estábamos hablando me dijo Le van a usted que eso no es nada bueno . Y cómo anda ? Estoy buscando mi libreta , porque mi necesito anotar un número . Ya lo a tener que en cualquier parte . la . A ver , un momentito . Ya . Treinta y nueve . Veintinueve treinta y siete . se llama este número de atención ? Que ya por dos veces , dos veces primera con ya oye , yo no te todo el número pedido . llegaste ? una parcela los pedidos . Ya , pero tienes el monto . Estamos hablando de la misma persona ya . ? Perdona . Perdona . Tu nombre ? . Adiós ya . Perfecto . Muchas gracias . Gracias por Gracias . Hasta luego . Hasta luego .  
",34805-10-02-16.csv,compra
"Pregunta
 en qué lo puedo ayudar ? Hola , . Mira , y si yo estoy haciendo un pedido para mi mamá en Vitacura . Ya , ya . Y hicimos un pedido para que le mercadería en Vitacura ? Ya para mamá ? Sí , y anotamos la tarjeta . Y en el último paso ingrese su . tu clave La clave con la que ingresa en punto ella nunca ingresado en esa página . Ya , ya . Entonces me dio la clave con la que pasa con la tarjeta . Pero esa no sirve , y paga y es lo que nos falta para completar el pedido . eso que se lo entreguen mañana tarjeta . Ya , ya . Y al final dice . Su de ella y , , con la que tarjeta SurSur punto pero me dice que no tiene esa clave . Ella tiene setenta y siete años de comprender a ti Y yo iba presencialmente siempre comprar . Pero no , nunca he hecho esto . Yo tampoco . Yo soy la hija de ella . Ya . Y es lo que nos falta para completar el el pago para que le la . María , no me lo tiene de . nada , No tienen está . Es más , yo tuve que poner mi correo electrónico porque no correo tiene , la clave entonces ya . Y entonces tiene que ya . Cuatro , cincuenta ya . Seis mil . Seis mil ? Sí , ya . Y entonces ? hicimos otra vez , . que yo no vaya , que que yo fuera a la casa de ella me la tarjeta . Yo voy al yo un poco , , , pero el alto , no ? , no me imagino . Entonces era la la mejor opción como para que pudiera producto en su casa y sin ningún problema la . Le pagamos la tarjeta desde , de la casa . Eso ya hicimos ya , pero el ella tiene que llamar con la voz . Exactamente . Ya , obvio . Ya y entonces Y ahí tiene que pedir entonces ya decir que ya me hago . En este momento no tengo plata para pasar ese le digo , ella le gusta , la tarjeta por los puntos , porque un tema . Entonces hay una imagen , , ya esto para , del mundo , el dura es ella jura que yo la página y voy eligiendo los productos . echando el carro tiro . No , no , es que que es más . Entonces les . Espérate . tengo que buscar el producto , entonces no los tomó anoche nos tomó como tanto . Y al final se cayó la página . tuvimos que hacer todo de nuevo . Pues es complicado . ya parece que tú y la tercera no son muy amigos te diré que todas las veces no son totalmente . tres y le quedan . ahora compra un . nueve . Claro , internet , claro , , . hasta que , entonces yo le y me dijo Ya la segunda vez , digo yo cuál es la clave cuando No . , me dijo Yo te la la que con la que yo le hago , la que compras . Así que ya le voy a ya te pasaste un millón de gracias . Que tenga buena tarde .  
",34805-17-40-24.csv,compra
"Pregunta
 Hola . Hablas con Cinzia ? cuánto una compra el sábado . Y debería haber llegado hoy en la mañana y aún no me han llamado que comenzaron la compra ? Nada . . Diecisiete treinta y dos , seis nueve dieciséis . Jota Eme CE Hache cero pero , telefónico ? nueve ? , mil . Trescientos seis cero . Ciento cuarenta . Bueno , no eso . Muchas gracias .  
",34711-16-03-51.csv,envios
"Pregunta
 Aló ? malo . Hola , buenas tardes . Mira , acabo de recibir un pedido . Estoy sacando las cosas y vienen . Hay algunas que . Rutas . Ríos . Lo veo . Tienen la hoja . . , cuarenta , uno cuatro nueve , uno . Jota Eme , Ce Hache un cero Sí , bueno , sí . dice , pero , entiendo de , No . Una marca Minuto verde No , pero una está rota . Quiero ya . Y un de caramelo hasta el momento . Porque , una vez una compra grande venga Sólo una unidad . Hoy hace poco . Hace como una hora . Media hora .  
",34774-13-41-34.csv,envios
"Pregunta
 , . Cuando digo Quisiera incorporar en mi lista de compra un producto adicional , como voy a hacer , verdad ? No son que lo tengo la mano . El número de Tengo el correo , pero dice número de Dios Corta . Uno , siete , cinco , dos , seis , cuatro , uno siete Jota Eme de mamá , se cero uno . y te voy compra . Pero eso eso me agregar . Ocho ocho . Valor adicional de ? Ya , Pero yo tengo Yo tengo producto en mente en este momento . No puedo compra . ahora y así el descuento del despacho . Ese producto de forma inmediata ? no ? Ah , y yo al tiro y me el descuento . tiro en esta misma llamada . No , no , la nueve No , uno nuevo . No , no , no es solamente un producto . Me falto agregar nueve ciento veinte mil , que haber hecho una excepción con esta otra compra no se puede . No , vale más o menos mil nueve noventa nueve noventa . entiendo . Ya no , pero no yo yo yo hago la compra del nuevo producto . Yo lo hago de manera aquí hoy día o más , más tarde . Pero agradecería que me puedes hacer el descuento en el despacho de la compra que ya hice esa compra la mantener . Pues no me el descuento a de manera automática . ya . Perfecto . perfecto . Súper bien , , producto , una , una pregunta nada más . Lo los productos que figuran páginas normalmente son productos que están en , No , no , perfecto . Muy bien . Agradezco tiempo . Pero no . Aló ? De acuerdo .  
",34783-15-28-19.csv,envios
"Pregunta
 . Yo me apunto . Se le . Ayer nació , . Con tengo el gusto . Hola . Ya no hablas con David Santos ? David , Buena tarde . En puedo ayudarle ? , mira , hizo una solicitud de el día diez de abril y me entrega . el diecisiete el viernes . ya , quiero eliminar el pedido . Cómo lo puedo hacer ? Bien , cuál es su número de ? Por favor . Es uno largo . El número empieza en dieciséis , dieciséis cuarenta y seis , ocho uno cero , uno uno cero uno . Entonces la compra del local entrega diecisiete . te aparece ahí . , ya no figura . Un momento , por favor . Gracias por en David . Bueno , mire , le comento cuando la de forma automática . Su Bueno , hay un montón que está reservado del total de la compra en cual se va a liberar de forma automática en hasta máximo setenta y dos horas . Y su número de contacto ? Me lo podría confirmar , por favor ? El número de contacto , el teléfono , el celular más cincuenta y seis , nueve , siete , ocho , ocho , nueve , tres , cinco , cero , ocho . Pero me aparece otro número ahí , en el en la solicitud . que no corresponde al que tengo yo . Y lo he modificado Y no me lo ? le voy a confirmar el número que me . , es el nueve siete , ocho , ocho , nueve , tres , cinco , cero , ocho . es el nuevo número . Y el otro ? Entonces ya no está disponible . Exacto . Por favor de Me sale un momento para modificar , por ? , . Gracias por su espera . Donde habite modificó el , se y se anuló el pedido . se . Podemos indicar el número de respaldo la , . Es el tres cinco cero , ya . Nueve uno , nueve uno nueve uno , ocho , , uno ocho ya . Alguna otra duda ? No , ya no es tanto allá con el mismo por las online y con la gente todos los . Hay tiempo . ? Están a eventual en caso de que haya alta demanda por el local o transporte . Perfecto . Le agradezco . Entonces . Muchas gracias . Gracias por llamar a . Buena tarde . Hasta luego . tarde  
",34758-17-27-09.csv,ayuda
"Pregunta
 buenas tardes . Bienvenido . punto , se . . con tengo el gusto . Hola , Buenas tardes . Hablas con ? Al final también que puedo ayudar . Sabes yo hice una compra por internet por internet . La hice . Me el día . Ningún problema . Todo , todo rápido . Pero me estoy pisando que el monto fue distinto al me dijo Arturo . distinto al que me , ya . Permítame el pedido para ir verificando , . Sí , te doy el número de pedido . Te doy mi . , el número del del pedido . a ver , espérame . A ver aquí . Ver que no me nombre numérico alfanumérico . , . Diecisiete cero tres cero ocho dos uno . Jota Eme . Guión cero uno Ya ! Perfecto . Me está diciendo que tenía dos ? Mira , lo que pasa es que me me llamaron hoy día porque me iban a sustituir . , , una semana . . La cosa es que el monto salió setenta y siete , seis , cuatro , cuatro y yo había pagado setenta y nueve mil quinientos , ya que dicho ya dos minutos de diferencia , no hay ningún problema . . El tema es que me hicieron de nuevo el cargo de los de los setenta y siete mil y tengo doble cargo . Sea . Tengo cuando hice la compra y hoy día tengo el cargo la boleta . Ya , sí . Y cuando hizo la compra a través de uno punto , la hizo por setenta y nueve mil quinientos uno . Así es . , ese es el primer . Ese monto es corresponde al total del pedido que usted antes . La recolección , su producto en el local , ya , fue lo que me cargaron en la tarjeta de crédito . Sí , ese debería aparecer acepción por facturar , pero nunca como facturado , ya que ahora me aparece . Lleva durmiendo por facturas , pero me lo descontaron . Igual me lo igual del partido de la tarjeta de crédito , Claro . se considera lo descuenta igual , lo que sería este caso , el monto que le llegó en la boleta . Ese va a ser el monto que se le va a cobrar finalmente medio de pago . Se va a que se le va a cargar a me van a regresar los setenta y nueve mil . , . Veintinueve Se lo van a estar liberando cuando veinticuatro o algo así . siete días corridos para la liberación . Ya , pero eso por qué pasa ? Porque no debería . Porque no debería ser así Que yo , me cargan . Perfecto . Tengo todo listo de cuando vuelvan a cargar , encuentro . Y ? porque una vez que le facturan lo que sería el le la liberación de ese . Claro , pero es que ya me lo . , , porque no deberían operar Así , creo yo . Me cargaron la perfecto . Tengo la cuenta , pero después de la vuelven a cargar con el monto facturado . a no me parece porque ya me lo cargaron una vez . Ahora el tema es que yo tengo que ahora siete días para que me en esto , que es incompetencia . . No es incompetencia , . Claro , ya . Entonces te puedo encargar eso porque me hicieron doble cargo . Me hicieron alguna por un peso . Después los setenta y nueve mil quinientos uno y el día setenta y siete cuatro y tal . Entonces yo voy a perfecto , porque me cobraron primer día . Setenta y nueve quinientos uno y un peso aparte . Y después . Me cobraron setenta y siete , seis , cuatro , cuatro . voy a pedir . Te voy a pedir la de los setenta y nueve quinientos uno y del peso , o sea , siete días . Yo le exageradamente . el espectro encuentro demasiado tiempo siendo . inmediatamente y restituir , restituir las compras . . O sea , por tarjeta de crédito . No es difícil , son dos pasos . te digo , porque yo trabajo en un banco . Entonces , te puedo encargar tema , por favor . , voy a hacer . El requerimiento . Perfecto . Sí , porque si no , no compro más de uno punto cero porque se lo tener siempre doble cargo . Sí . Estás anotando o te ? , . Perfecto . Sí , ya , , . Eso por tiempo espera . Ya le ingresé el requerimiento esperando para hacerle seguimiento . días en que lo ya . Perfecto . El número es el , tres , nueve , tres , nueve , cero , cinco , ocho , cuatro , cinco , ocho , cuatro ya . Perfecto . me lo . . ? con animación . tenga un feliz día . Hasta luego . Gracias .  
",34791-15-38-25.csv,compra
"Pregunta
 muy buenos días . punto . le habla con María Sánchez . Con quién tengo el gusto de hablar . Hola . Buenos días . Hablé con Ricardo . Mucho gusto , señor . En lo podemos ayudar ? Mire , tengo un problema . Le explico yo un pedido por la aplicación ya sé que como dos , tres semanas me llegó esta semana y en el producto ya hubiera un producto que se cambiaron una diferencia . Fecha . Se devolvió correspondientemente , pero hay productos que , pero que no me fueron . , vamos a verificar la información . Me puede indicar el número del pedido , por favor ? Sí , deme un segundo . aplicación , le digo si no me puede indicar su y así vamos verificar . Bueno , diecisiete , . setenta cuatro . Cuatro , ocho . Vaya ocho . Perfecto . Estamos verificando la información . Fue entregado el día dieciocho . . Tendría correo y todo , pero como no sido comunicarme por acá . Perfecto . usted le llegó los productos que no fueron por falta de esto , cierto ? Claro . Ahí eso se entienden . Exactamente . Nosotros , en este caso , en . hacemos la devolución del dinero medio de pago . Los productos que no me llegaron fueron de papel . No , básicamente doble hoja . Eran dos unidades , pero llegó solamente una . Correcto . Ya . Y el otro es papel higiénico fue familiar . Ocho unidades por ciento . Veinte metros . uno y no llegó . Claro , como le indiqué , nosotros ofrecemos la devolución del dinero , medio de pago para que se realice . Entonces , la nota de crédito donde refleja la devolución de estos dos productos ya ? Sí , por favor . Porque no , Porque me es imposible los productos . el dinero . Claro , por supuesto . Vamos a proceder entonces con el caso . Un momento . No tenías en línea , por favor . , no hay problema . Me podría repetir los productos ? Sería una unidad de papel . No , Claro . Es bueno , tiene el pedido y como la vista . , correcto . Lo que pasa que estamos requerimiento . Le colocamos toda la información ya ? . Entonces de la es de la nueva . Todavía no . Que se pidió que se pidieron dos . Es una la que no . Perfecto . Una unidad de papel , cierto ? Claro , claro . Y el otro es el papel higiénico . Confort de ciento veinte metros . ocho . era uno y no llegó nada . Una consulta . Su pedido llegó sellado en cajas . Te llegó una parte en y un poquito en una bolsa . Eran , si mal no recuerdo , dos cajas de la cual había una y la otra , se dice ya , porque tenías tomado el pedacito de la bolsa , que eran los refrigerados . , para poder colocar toda la información , pero , vamos a finalizar . Si gusta , puede anotar el número de requerimiento que hemos realizado . A ver , dígame momento . Sería cuatro cero tres ya . Quinientos dieciseis . Ya . Recuerde que este caso correspondiente donde una , la devolución del dinero , medio de pago . se verá reflejado en un plazo de diez días hábiles . Okay , Algo más en que lo podemos ayudar ? No , es otro era manifestar un poco de incomodidad , pero más que como una sugerencia . No sé si es el punto donde tengo que darlo o hay alguna algún , donde se pueda empezar . específicamente , claro . Igual puede escribir a través de un correo , arroba punto . . igual forma también nos puede indicar esta sugerencia que desea indicar y te es que por el tema de los cambios de los productos , , se llegan y se cambian los productos como con aceptar inmediatamente en lugar de consulta . el cambio . no cancelar el producto perfecto . Si en este caso nosotros con lo que haríamos información de que no se puso en contacto con usted para realizar la sustitución de algunos productos . Claro , porque varios que se cambiaron eliminar , no llegó esa esa información en el momento en el cual producto ya había llegado a la casa . Entonces no tuve ni me cambiaron por este otro . Por lo tanto , comprar de este otro para tener más . Pero como le digo , tema incomodidad , que nada , claro , nosotros igual lo haremos hacer saber para , sigue ocurriendo tipo de inconveniente . . No se preocupe . Muchas gracias por llamar punto . Se le recuerde que María . Hasta luego . Hasta luego .  
",34794-09-36-39.csv,ayuda
"Pregunta
 Buenas tardes . Mi nombre es María . Dígame en qué puedo ? Y ahora lo que por , que esperando en línea cuando uno tiene un pedido que se hizo el veinticinco de marzo . Y se supone con para mañana , Lunes seis de abril . Eso . sacramentado se puede cambiar . O sea , lo comunica No ? Ya escucha bien o no entiende lo que quiero decir . niñas , la entrega . Igual . Perdón . Cuál sería la forma correcta para usted ? Quiero Permítame . le el idioma . No lo entiendo . cosa No . Indíqueme , por favor . Señora María Eugenia , es su consulta ? Le , pero vamos , voy a ver si me . Quiero saber si el pedido que está agendado para mañana lunes entre las nueve y las tres de la tarde absolutamente confirmado . Y se puede hacer alguna varias de productos . Me explico Le dijo el número pedido cuando me la página de nuevo . Porque con el que tuve que esperar para más No , yo no encontré . No , . Por favor . . que me el número de pedido . Extraño . Ciento sesenta noventa y uno ocho , cuatro , siete otra y me . cero , uno . , Ya , pero es lo mismo que dice la página . No , responde lo que . estoy preguntando . . Cuál ? Me dijo que era su nombre . Me escuchas ? , necesito porque .  
",34714-13-05-38.csv,envios
"Pregunta
 tardes . ? Lo que pasa es que yo llamaba porque quiero comprar por . nunca comprado y quisiera saber La persona que se registra es la que tiene que retirar . El la compra o puede ir otra persona . del sábado . Dra . , es que lo que pasa es que yo vivo en una área rural . Entonces voy a tener que comprar con en el supermercado ese servicio . te importa ? Perfecto . . Me queda claro . No , muchas gracias . Buen día .  
",34774-12-59-30.csv,envios
"Pregunta
 Bienvenido . Yo . Se le tengo el gusto .  
",34780-19-22-54.csv,ayuda
"Pregunta
 Hola , habla Carol . Mira , recién dejaron algo lo que va que en la tarde la nochecita hizo un pedido en el rumbo y no cargaría la tarjeta . , pero no me ha salido la confirmación . Quiero saber si realmente se hizo la compra . Claro . . . de es Caroline Indíqueme por ocho . , nueve siete nueve cero , seis cero . Raya tres . lo que pasa que se cargó cincuenta pesos solamente eso sí . Entonces quiero confirmar si se hizo el pedido o ciego pendiente o está en para volver a hacerlo . No sé . No tengo que hacer de nuevo el pedido , crédito . Ya , ya voy a Voy a ver O sea , tengo que hacer de nuevo . O sea , tengo que ahora y reacción . Se , Yo hice ayer , se todo lo que yo había en  
",34714-11-42-03.csv,compra
"Pregunta
 Hola , . Mira , . Estoy llamando por lo siguiente . Hice dos compras el fin de semana que hoy ya y se hizo la el cargo en la tarjeta en ambos casos , tanto por el monto total de la venta como por el monto que efectivamente se . No se borró la retención de el monto original . Ocho , cinco , cinco , dos , siete , dos , cuatro Nunca . Sí , sí , eh , . Bueno , el de ciento y cuatro . Setenta y uno . Treinta y siete uno Jota Eme , ce , , cero uno y el otro de ciento sesenta y cuatro , catorce diez . Jota en ese . Entonces el problema , eso ambas compra una era por sesenta y cuatro mil siete . Setenta y nueve y la otra por veinticuatro nueve , ya que recibo en mi tarjeta , pero luego se lo que efectivamente facturó porque me mandaron menos productos . ya perfecto , ya . Y pasó lo mismo con los hay uno por cincuenta y ocho mil . Y tanto treinta y nueve mil ciento noventa y cinco . cinco . . , Ya tengo que esperar que se los otros . Lo que pasa se al tiro . Ahora lo dando . Perfecto . Muchas gracias .  
",34758-15-27-43.csv,compra
"Pregunta
 Con . , cómo estás ? Loreto , el cambio de un producto . ? Hola . Mira , lo que pasa es que yo el lunes había comprado me un teclado que . ya con una . La cosa es que yo ayer en la noche había puesto como una solicitud de cambio . Ya , pero me dijeron que como en tres días más , me iban a dar hasta el punto trabajo . Entonces me lo que es posible que yo vaya a la tienda con la boleta . Hay algún cambio o algo ? llegado ? No , no , no . O sea , me llegó , pero me en mal estado . información , por favor . , . Loreto , dieciséis . Sí , ocho treinta Correcto . Cuatro , cuatro , ocho , pregunta es si puedo ir a la tienda con el producto , y para Lo cambian otra cosa . Comprar producto en otro lado ? La verdad sí , , el producto . cambiar por otra cosa ? es posible , que no me lo . ? O sea , en la caja Ya , pero no ir a la tienda . Por favor , con eso tengo que trabajar no me .  
",34711-13-02-50.csv,envios
"Pregunta
 Hola . Hablas con Daniela ? Sabes de abril hizo la compra ? Me llegaron , metas las cosas pero lo más preocupante es que me llegaron los , de los cuales uno los lo devolví . pasaron a buscar , pero no la Bueno , . O sea , claro , no se equivocaron . Trajeron un minutito . un vino blanco y lo pasaron a buscar porque dije que lo voy a devolver porque ya tenía tinto que había comprado en otro lugar . Yo Me han hecho la devolución . ya . A ver , ver esto Es domingo en mis . Es un nombre largo . ya dieciséis setenta y siete diecisiete . Sesenta jota hache un cero uno . Y eso se es que había un una carne . Ahora que me me recuerdo que costaba eso . Y un vino de diez mil pesos . No de nueve mil , ocho mil , nueve mil por ahí . . El , te a ver ya porque yo lo con la tarjeta de mi No , Pero él no . No tenía ninguna devolución . que me decir cuando se hizo para decirle que el Bien , Aló ? Sí , acá estoy Que que se ? Me dijiste Perdón ? El No Ya , por favor ,  
",34730-11-38-13.csv,envios
"Pregunta
 Hola . Buenos días . Con . bien , Te quería contar . Hice un pedido hace una semana y está programada para mañana . También la dirección , porque la para la casa de mis padres , no para la novia . Como de cambiar , de poner la persona que va a recibir . No estoy yo . Es mi mamá , mi madre . Pero no lo el sistema no lo Por supuesto . El número del pedido de corta . Diecisiete . Cincuenta y dos . Treinta veintisiete . Jota eme . Sí , H cero uno Muchas gracias . Muchas gracias . Y por , Quedó registrado . que . Me llegó un mail que la que recibiera no . Y exactamente es el nombre de mi madre . Rosa Conde , porque yo lo , por lo que a me llegó un mail . y lo que te quería preguntar yo Podría agregar algo ? no se puede . Y cuál es nombre ? . Te quería preguntar Es que hay agua , con en el rumbo , que son de sabor de piña , pero no porque nunca me aparece en el sistema . siempre . Cuando voy presencialmente , las encontrar Porque siempre mi casa , porque generalmente me contactan cuando no hay algún producto , me ? O hay que cambiar ? Cualquier cosa . No le podría decir yo la persona si me puede ver si hay de , porque cómo están las cosas hoy en día ? Tú me entiendes que uno está tratando de no salir . Yo no soy una persona tercera edad entrar . Tengo que estar como tres horas . Claro . Sí , lo entiendo . Bueno , pero bueno , lo más importante era que la persona que mi madre . Porque yo estoy en dirección . . . Entonces , mañana el pedido . , ellos ? Sí , eso . Muchísimas gracias . Igualmente para ti . Gracias . Buen día . Hasta luego .  
",34719-10-00-51.csv,envios
"Pregunta
 Hola . Buenas tardes . con . Mira por lo siguiente , el día trece tenía que llegar un producto de que por internet , el Al día siguiente , el día jueves , alrededor de las doce y media , tres , , . Llame servicio al cliente y lo único que me dijeron que que pecadora . Dos horas . Ya me pasaron . Volví a llamar como tres veces y la cuarta vez que . tienes que ver ? Cuarenta y ocho horas para ver si llegaba el producto y me tenían que llamar . Se supone que me tienen que llamar de de bodega o pues venta para saber qué pasó con , porque dijeron que habían para coordinar la llegada , que . el el número de los la Es la primera se de las doce que estuve también te , que no , es el treinta y nueve , cuatro , siete , cuatro , cinco , Sí , porque de cuando llame la cuarta de la niña me dijo que de la primera llamada que hice a partir de las dos todos y media , que es la primera llamada , cuarenta y ocho horas por el retraso y hasta el momento no me han llamado ya , ya las cuarenta y ocho . Digo , el primero único que me dieron de las cuatro , que en la primera , el único que me dio este número de seguimiento . Lo que pasa es que me solamente el número de pedido que ya lista el día trece cinco de de las nueve a las nueve . Y que nunca llegó . Claro . Y yo necesito saber ahora ? ? me dan porque alto y nos en la fecha . Y ? , justamente eso me dijeron , pero es que no me han llamado y quiero que me una solución , que van a hacer ahora ? Y ha pasado días ? Tres días . Y no me para nada ? me han dicho nada . Información de paso con el producto ? estoy pagando por algo que no estoy teniendo . ochenta y tres . Cuarenta y tres , . . ya . Y en ? ya . la primera vez . Claro , lo Ya voy a . Claro . Voy a esperar entonces a dos horas de aquí a dos con trece , diría diría a ver mi . Supuestamente tenía ya más difícil . Hasta luego .  
",34804-12-06-48.csv,envios
"Pregunta
 gusto ? Con . señora , Mire , tengo un problema . Me acaban de venir a echar un pedido que hice online . aparece un una balsa , , baño superior . Le puedo dar el código , pero no , no venía en el pedido . Acabo de llamar a la persona que me lo entregó y ella me dice que no tiene nada que ver , que ya va retirar . entonces además dice de basura y ecológica no cobrado . Pero aquí , me lo están cobrando . Pues ya está el número de pedido . Ese de corta . Uno de seis , ocho , dos , cinco , ocho , cuatro , nueve Jota ocho cero uno . Exacto . . Pero aquí aparece una que dice Bolsa . Baño superior . Mil ciento diecinueve . Bien , A ver , , bueno , llegó . No llegó . No llegó ? No ? Pues no . Si me lo si me lo hubieras , y hubiera llegado . Perfecto . Pero no y me lo están cobrando . No quiero que me lo que me lo aquí . Me van a estar cobrando cargando a tarjeta . Cincuenta y cuatro mil . Ciento cincuenta y uno más . No sé si ahí está contemplado ya , Eso no le conozco . Pero quiero que me descuenten señorita porque no . Por eso estoy llamando al tiro , porque después no vayan a pensar . Y tengo la verificación . Que al celular de la niña que me trajo . favor ? Ya , por favor . usted . Vamos , , Pues , . , . Nunca . Ya . A ver , buscar . No , . Cuál es el código ? Treinta y siete . Treinta y siete , ocho , siete , ocho , siete , ayudar ? No , nada más . Gracias . Hasta  
",34783-17-41-35.csv,envios
